,index,QQQ,TIP,TLT,VBR,signal,Portfolio Value
42,2005-03-04,-0.0038616806811549074,0.000377328475515904,0.0008406463219575751,-0.006986483125284295,1,5000.0
43,2005-03-07,0.014595063988525787,-0.005594261642239411,-0.007066027918092116,0.011187791909019081,1,5000.0
44,2005-03-08,0.0017779566676907686,-0.0013318520732889104,-0.00946306269429569,0.00578765048255092,1,5000.0
45,2005-03-09,-0.0002539292920404027,0.0016164557704230877,0.0010674896364142451,-0.007401450277455892,1,5000.0
46,2005-03-10,0.005568686447395793,0.0026586776010609795,0.0031965442794459615,0.007241164780577242,1,5000.0
47,2005-03-11,0.0027725336109548373,-0.0036091484799554495,-0.006939332335781358,0.005276830844621888,1,5000.0
48,2005-03-14,-0.0025200142635854526,0.003419903839793858,0.005235585994455766,-0.010259591858321775,1,5000.0
49,2005-03-15,-0.011419828239363524,-0.0006639703036206389,-0.0038440569578372507,-0.007926686984949402,1,5000.0
50,2005-03-16,-0.0005113592564465337,-0.001994495055416832,-0.008270380102440553,-0.001300366392716019,1,5000.0
51,2005-03-17,0.006109981701044788,-0.0016178048941687,-0.006601646207154794,0.006968649610788085,1,5000.0
52,2005-03-18,-0.007898730785641067,0.003327689793397838,0.0021688612078103286,-0.004857178958609737,1,5000.0
53,2005-03-21,-0.0041019618895088,-0.0027567190967646205,0.0025976675692006017,-0.011424456058646986,1,5000.0
54,2005-03-22,-0.011106788854208184,0.005599830125964529,0.009249435817436655,-0.013385645638714172,1,5000.0
55,2005-03-23,0.003629671416386876,0.00028412617090664213,-0.0009640026059497407,0.0036535373815455028,1,5000.0
56,2005-03-24,0.0028428676708298828,-0.0049326933983319795,-0.007530271028494615,0.004960394031031297,1,5000.0
57,2005-03-28,0.00025784411722634416,-0.0022855579533588646,-0.004545410431796909,0.005756007364430667,1,5000.0
58,2005-03-29,-0.0023248331891352588,0.00200009173703698,0.0014097858368078918,-0.0022985433969521744,1,5000.0
59,2005-03-30,0.00025872232578336797,0.0038928653274907534,0.006692704598279545,-0.003787603603423362,1,5000.0
60,2005-03-31,0.013355117659826722,-0.0009475761388693763,-0.004529082506755286,0.014089412324925674,1,5000.0
61,2005-04-01,0.006610250378906452,-0.0016145689387631428,-0.003464517678524687,0.005677762280037659,1,5000.0
62,2005-04-04,0.002530969881941923,-0.006662672486588813,-0.007849243084502983,0.0012927717629150073,1,5000.0
63,2005-04-05,-0.0065942777417708,-0.0007684891419350173,0.0032869391012671782,-0.011699453244860533,1,5000.0
64,2005-04-06,-0.013835949315552447,-0.00019075642647666576,0.0043665821930686695,-0.02683602987273345,1,5000.0
65,2005-04-07,-0.01324497291490573,-0.002692948522841112,-0.0038197441997559717,-0.006062609974785487,1,5000.0
66,2005-04-08,0.002350213900421099,0.0016356254892939562,0.00403692304738984,0.005726733703015056,1,5000.0
67,2005-04-11,-0.005492332733166103,0.0011528040895588331,-0.000653353123601345,-0.010468320018596254,1,5000.0
68,2005-04-12,-0.004995526064903879,-0.003076817567585972,-0.0020711109930783675,-0.010749472417681533,1,5000.0
69,2005-04-13,-0.011931684131098,-0.003279059082945642,-0.009765376090076428,-0.013645525785256038,1,5000.0
70,2005-04-14,0.0077052410000519695,-0.00048357681817211794,-0.003645053481698946,0.0,1,5000.0
71,2005-04-15,0.007384039364816066,0.0021243187091675524,-0.0015504985269613242,0.01518839970763619,1,5000.0
72,2005-04-18,0.003148472182276474,0.0019267051806832562,-0.00022206135064664322,0.0017115723311535618,1,5000.0
73,2005-04-19,-0.0070969985009928915,0.0006739829763721406,0.0011079569209095723,-0.010831485960096572,1,5000.0
74,2005-04-20,0.019848714708365876,9.626497170708582e-05,0.0004431950544239823,0.015437706229648752,1,5000.0
75,2005-04-21,-0.009352600864729653,-0.0006735238397892906,0.002652430686591725,-0.016648803138517403,1,5000.0
76,2005-04-22,0.006244776135707243,0.00317139748107058,0.009229791818360167,0.010844540970147285,1,5000.0
77,2005-04-25,0.01569977454202771,-0.004327705249012678,-0.00779574672825351,0.01949726435333256,1,5000.0
78,2005-04-26,-0.0038377407189703586,-0.005216358024089564,-0.008634970201849536,-0.006062609974785487,1,5000.0
79,2005-04-27,-0.005140006262322103,-0.003008170176425722,-0.007365778644351309,-0.007630392210177036,1,5000.0
80,2005-04-28,-0.02030259305210913,0.004072565880477409,0.0035783463143880504,-0.01457406509370533,1,5000.0
81,2005-04-29,0.0075970584427318905,-0.0003869639640282661,0.00011159776465115999,0.015934542760697255,1,5000.0
82,2005-05-02,0.014250358196394452,0.0027070583099262284,0.0018951033372544873,0.016855215255764337,1,5000.0
83,2005-05-03,-0.0007719990352461837,-7.776829257501385e-05,-0.001152838965086613,-0.005194458416042147,1,5000.0
84,2005-05-04,0.013045306252937148,-0.0019409586335359052,-0.00471597668703082,0.016661430969295565,1,5000.0
85,2005-05-05,0.01488243390241617,-0.0015556955925714647,-0.006774799339577405,0.0006605754220831508,1,5000.0
86,2005-05-06,0.0034989239127682175,-0.0007783591677411377,-0.0015869652742445963,-0.003639155023401644,1,5000.0
87,2005-05-09,0.001247153140392389,0.0032079886694400617,0.003398280770770667,0.0039691831652089015,1,5000.0
88,2005-05-10,0.0002489783097155874,0.001842459926014065,0.0096794605300821,-0.0034722330573189993,1,5000.0
89,2005-05-11,0.0004982134721880641,-0.005148745956169636,-0.01035784701324133,0.0031422049155118356,1,5000.0
90,2005-05-12,0.010896392206541069,0.002238253645260688,0.012147942240627855,0.00773077517128666,1,5000.0
91,2005-05-13,0.0027055922293864163,0.0013590861003449646,0.0005595790892059869,0.005718960014683664,1,5000.0
92,2005-05-16,0.0,-0.00691280032599344,-0.007514913113642586,-0.00571896001468373,1,5000.0
93,2005-05-17,-0.004678412324806827,0.0029268762931796296,0.006508207818127027,-0.008556370417988101,1,5000.0
94,2005-05-18,0.006151625742024611,0.005827848275548311,0.010459476162795493,-0.0028135597767000985,1,5000.0
95,2005-05-19,0.013157744659075784,0.0011617549463127559,0.0024329212051709425,0.01643695311422753,1,5000.0
96,2005-05-20,0.0033831895194428975,-0.001839322475918556,-0.0046491634134665435,0.006337151671602878,1,5000.0
97,2005-05-23,0.0024097128923476195,0.0010653420971711164,0.0029912720612587846,0.008067835886029927,1,5000.0
98,2005-05-24,0.0036031303097887263,0.003961733586146651,0.001326655853457816,0.004649127181347271,1,5000.0
99,2005-05-25,0.002395709802489982,-0.0038652576239527722,-0.0038741629269421,0.0025560950206265317,1,5000.0
100,2005-05-26,0.0021506164791563137,0.003382416600073705,0.0036520484562242253,0.0004780311922654291,1,5000.0
101,2005-05-27,-0.008390198849123301,0.0021204944548192974,0.004960212466946455,-0.01300079463823472,1,5000.0
102,2005-05-31,-0.004826088537355278,-0.005018829136254519,-0.009499679055578405,0.0030650330509962524,1,5000.0
103,2005-06-01,-0.0024217527435491898,-0.00019339413073570023,-0.0011111929036592434,0.0,1,5000.0
104,2005-06-02,0.01849852930004349,-0.002352863302519152,-0.0015626094086545336,0.01645302743093344,1,5000.0
105,2005-06-03,0.0023778406578025255,0.0003923417654948895,0.00033510024389470056,-0.0017445881696222525,1,5000.0
106,2005-06-06,-0.00738894630697464,-0.0005884055014114958,-0.00447959499962493,-0.004453684443668058,1,5000.0
107,2005-06-07,0.0033433843565989327,0.0029408072693837208,0.010161417066053615,-0.0012755627404365149,1,5000.0
108,2005-06-08,-0.0019088784744125966,-0.003824329247142131,-0.003784266355465594,-0.0033580585038215744,1,5000.0
109,2005-06-09,-0.007193196469478245,0.004215464351631924,0.0064473461152544,-0.0003200091101808124,1,5000.0
110,2005-06-10,0.00384266735757006,-0.0035286382661030816,-0.007897734581430687,0.006864715485829589,1,5000.0
111,2005-06-13,0.0035889003526179226,0.0003927596281461022,-0.0019003900271045372,0.0009543596169887567,1,5000.0
112,2005-06-14,0.004052417789490197,0.0018634880555541645,0.0036849770876672444,0.0031742373572938853,1,5000.0
113,2005-06-15,-0.003335735180902731,0.004007241048592973,0.010204556287821239,0.003480347517989523,1,5000.0
114,2005-06-16,0.0016694173505459782,0.0,-0.0024306451887790895,-0.00856356739130818,1,5000.0
115,2005-06-17,-0.006926711592959617,0.0006826601992670034,0.0033130464684226124,-0.0014347119643343073,1,5000.0
116,2005-06-20,-0.01600024845840866,0.0007797998965610868,0.0009918002306312328,-0.013164339457224967,1,5000.0
117,2005-06-21,0.000732525291715035,-0.0004872054327882777,-0.0012120793031082245,-0.0012938481857561292,1,5000.0
118,2005-06-22,0.004386183073211478,-0.0009752546630397454,-0.0017665068483642531,0.008058171604328838,1,5000.0
119,2005-06-23,0.006543465397897106,0.002144580908042487,0.007922506132776588,0.0041646899027054825,1,5000.0
120,2005-06-24,0.0,0.004177052852704141,0.006119315632742358,0.005419993095148636,1,5000.0
121,2005-06-27,-0.00873442224252909,0.001162379154980758,0.00813749570981371,-0.0096827113124311,1,5000.0
122,2005-06-28,-0.0012184943190176988,-0.0021797064252521993,-0.002793207045282783,0.005879699554536646,1,5000.0
123,2005-06-29,-0.006608916101853688,0.0017527115576388684,0.00217390053495899,-0.005060944771012345,1,5000.0
124,2005-06-30,-0.0076421137949581296,-0.0002916665927794918,-0.00228280978862652,-0.006732854100015364,1,5000.0
125,2005-07-01,0.02202804624797343,0.002136958783884577,-0.0013057325715173443,0.01844797551105153,1,5000.0
126,2005-07-05,0.01035491974507486,9.680754077230317e-05,0.002393391954657888,0.005484685993933733,1,5000.0
127,2005-07-06,0.004302496764899953,-0.002915217418418287,-0.0011960550071560632,0.0019287409080664655,1,5000.0
128,2005-07-07,0.017967761771414414,-0.00048684899329772723,-0.001852497749226027,0.007040119838517465,1,5000.0
129,2005-07-08,0.003975012070025146,0.0011683000870590366,0.0006551608017243218,0.010152264061682579,1,5000.0
130,2005-07-11,0.0006998536903543543,-0.0022398766230695235,-0.008096403024312701,0.006920264163527545,1,5000.0
131,2005-07-12,0.007666954903937896,-0.0015612501804259445,-0.0016487005859421027,-0.00047022041084999273,1,5000.0
132,2005-07-13,-0.004872427834979437,0.003898206536471587,0.006688631438343161,-0.006450043752677606,1,5000.0
133,2005-07-14,-0.00046490300409925204,0.0027194128916589407,0.005776126275550413,-0.0007890887299053403,1,5000.0
134,2005-07-15,-0.0065361120424221545,0.0023241468823819,0.004444375142326995,-0.004274295424453641,1,5000.0
135,2005-07-18,-0.011541880481236551,-0.0004829850878455543,-0.00032421791668586655,0.00015867029444662666,1,5000.0
136,2005-07-19,0.0073180403557697145,-0.0007749221283762978,-0.0029257707891304696,0.010570565244450785,1,5000.0
137,2005-07-20,-0.03032391836068994,0.0018384893605025356,0.002600775671835663,-0.013588707657707807,1,5000.0
138,2005-07-21,0.00024217363043157604,-0.0015482770835889633,-0.00032442850568200205,0.005710790965337973,1,5000.0
139,2005-07-22,0.00435319275303562,-0.002424219689032453,-0.004884655134785668,0.012575030410368379,1,5000.0
140,2005-07-25,-0.004353192753035615,-0.006330770367403302,-0.010940489118136838,-0.0012506338096680528,1,5000.0
141,2005-07-26,0.007004474733255672,-0.000977350470021107,-0.004300236992891245,0.01011440491870095,1,5000.0
142,2005-07-27,0.013387478451034851,0.0026371926850916085,0.0,0.004942351029711607,1,5000.0
143,2005-07-28,0.0018974093043877952,-0.00019540925467373163,-0.000994794454092101,-0.0009250957778005179,1,5000.0
144,2005-07-29,-0.004512648598969093,0.003409279121109818,0.002760506167882828,0.0,1,5000.0
145,2005-08-01,0.003564551777494679,-0.003018955829275653,-0.0034256013824795644,0.006149017372771706,1.0061490173727716,5030.745086863858
146,2005-08-02,-0.017228873374586333,9.727956083796789e-05,0.001887136729286539,-0.01094059380483243,0.9890594061951675,4975.7057483328235
147,2005-08-03,-0.012386637053536466,0.004863776000315096,0.007069330803297717,-0.004814646221776825,0.9951853537782231,4951.74948545094
148,2005-08-04,-0.0026919388844838027,0.0006796628549489111,0.0019789169221361065,0.004659727676913523,1.0046597276769136,4974.823289577438
149,2005-08-05,-0.004420433989016463,-0.004665804505272049,-0.004735177366561994,-0.011377232323029136,0.9886227676769709,4918.2235692459
150,2005-08-08,0.011501655175282689,-0.0018534700209475396,-0.0023197480040211137,0.00234886072471099,1.002348860724711,4929.77579142305
151,2005-08-09,-0.009534326706339233,0.0022436521107618325,0.004525272939268357,-0.003760185799263572,0.9962398142007364,4911.238918498587
152,2005-08-10,0.006121950389767643,-0.004099581808660964,-0.005521285206723402,0.0009411046637025619,1.0009411046637025,4915.860908349343
153,2005-08-11,-0.011540978896134901,-0.0004888549199883441,0.00011006584094903218,-0.004085250185479945,0.9959147498145201,4895.778386661716
154,2005-08-12,0.010075316016770775,-0.004510621889672638,-0.0035498224243225847,0.012517877055592928,1.012517877055593,4957.063138597376
155,2005-08-15,0.00633679059760058,0.0009819535032950211,0.002442446495978013,0.005891263992744298,1.0058912639927442,4986.266506175554
156,2005-08-16,0.009189882479969888,0.003039246698752644,0.00022140571231842794,0.006471500940111072,1.006471500940111,5018.535134557914
157,2005-08-17,-0.00797566451527476,0.005466193720556215,0.00794735335011581,0.0021475732806065817,1.0021475732806067,5029.3128065206765
158,2005-08-18,-0.011225571026763132,-0.0021437545967606083,-0.001650163768315327,-0.004300031754938991,0.995699968245061,5007.686601747117
159,2005-08-19,0.012437564119539715,0.002825079249281572,0.006804557509355839,0.01178155200761992,1.0117815520076199,5066.684921883461
160,2005-08-22,-0.002669619618972396,-0.002337476396609409,-0.0025181694783476876,-0.004878842606330086,0.9951211573936699,5041.965363613726
161,2005-08-23,0.0026696196189723424,0.0009744277933164118,-0.0015373994609729834,0.005943348794746042,1.005943348794746,5071.931522380711
162,2005-08-24,0.011087158143186523,-0.001754628118260899,-0.0016478963135361992,0.001973667033604813,1.0019736670336048,5081.941826423134
163,2005-08-25,-0.014972120602323063,0.003701876593382305,0.004939025912077679,-0.011592641259286097,0.988407358740714,5023.02869792885
164,2005-08-26,0.01353328268220204,-0.0020440419184456424,-0.006062072138521372,0.011895657709970087,1.01189565770997,5082.780927986769
165,2005-08-29,0.000719943661404469,-0.0006829730688181922,-0.006986635719506535,-0.005320086232391802,0.9946799137676082,5055.740095149523
166,2005-08-30,-0.005773579755713096,-0.0007797871123260655,-0.0058047243651647255,-0.004124235567065966,0.995875764432934,5034.889032031266
167,2005-08-31,-0.008723194682319038,-0.006952501237029692,-0.008769442503279871,-0.006140082560024041,0.9938599174399759,5003.974397694034
168,2005-09-01,-0.0058578094167092325,0.0,0.0006779339120609838,-0.008816315469213156,0.9911836845307869,4959.857780804098
169,2005-09-02,0.0004895720227990807,-0.0038382642425012293,-0.00033964412225520255,0.0018625832650064624,1.0018625832650065,4969.095928903436
170,2005-09-06,-0.00860072064595054,-0.0016776958403065926,0.0003396441222552476,-0.0037285535064197793,0.9962714464935802,4950.568388853987
171,2005-09-07,0.0009859982279903866,-0.0011861826450053237,-0.003732125542979104,0.011143948389783647,1.0111439483897837,5005.737267479471
172,2005-09-08,0.002954682118642089,0.0004940221566988709,-0.0007926708944029271,0.0009229494047179619,1.000922949404718,5010.3573097106655
173,2005-09-09,0.016819621539817645,0.00483226029343063,0.006665924638317457,0.009489041204994865,1.0094890412049948,5057.900796674257
174,2005-09-12,0.008424324850159653,-0.0018706019010721678,-0.005420303909149061,0.011359052543063354,1.0113590525430634,5115.3537575812825
175,2005-09-13,-0.00842432485015967,0.005407139541148782,0.009017483822342768,0.0025569737595426837,1.0025569737595428,5128.4335829101965
176,2005-09-14,0.002632883232189775,-0.0010799193855176956,-0.0030342427979116494,0.0034493623141289794,1.003449362314129,5146.1234084416
177,2005-09-15,0.002409703659548537,-0.0005886542650494678,0.001574847996105004,-0.003902153877726265,0.9960978461222737,5126.042443028092
178,2005-09-16,-0.010645994438708783,-0.00492238831286399,-0.0051833658049818265,-0.011950881908812903,0.9880491180911871,5064.7817151319005
179,2005-09-19,0.0024291783216779934,0.0014795591830917944,0.0021448392883040507,0.00939137452765241,1.0093913745276524,5112.34697711951
180,2005-09-20,-0.0029155503459096597,-0.0010852582890159641,-0.0031607034757623986,0.001205219513063872,1.0012052195130638,5118.508477453887
181,2005-09-21,0.0050974529419486655,0.004822852229632998,0.007321847025530026,0.006454244195540325,1.0064542441955404,5151.544581084318
182,2005-09-22,0.0002422472835198903,-0.0032458167862202477,-0.0037105170880071627,-0.0020971394723440073,0.997902860527656,5140.741073599786
183,2005-09-23,-0.004123836423134025,-0.004837045752940127,-0.009395751706227551,-0.0011999765238895814,0.9988000234761104,5134.572304996072
184,2005-09-26,0.018781843025909968,-0.0018825160433923762,-0.00478731009875026,0.012233587508180273,1.0122335875081803,5197.38654460632
185,2005-09-27,0.003096418354397639,-0.002183946917365294,-0.006994575968229791,-0.0020778700276961335,0.9979221299723039,5186.587050882931
186,2005-09-28,-0.002857542061163036,0.0001983084976900839,-0.0003460133038755249,0.0031152725824883216,1.0031152725824883,5202.744683319236
187,2005-09-29,0.0011914151088635843,-0.0013486211926829893,0.0003233120680603175,-0.005793931353409379,0.9942060686465907,5172.600337774769
188,2005-09-30,0.005464190162946049,-0.0007996074886550289,-0.0010396064785599484,0.003272510753551379,1.0032725107535514,5189.527728003961
189,2005-10-03,0.00943184679375425,0.003396183749138772,0.001386532314860649,0.005331634309730818,1.0094318467937542,5238.474558466433
190,2005-10-04,0.002811588522001451,-0.0027956853727682403,-0.0076503846655656986,-0.0019217468512753837,1.0028115885220015,5253.202993407815
191,2005-10-05,-0.00964081244712436,-0.004008991276039006,-0.009822843292199951,-0.011461574471666265,0.9903591875528757,5202.5578486016975
192,2005-10-06,-0.0014185820458860504,0.0007021464766972476,0.0018788415450156977,-0.005403234642151969,0.9985814179541139,5195.177593444988
193,2005-10-07,-0.008078522387789416,0.0040061164199276045,0.0035122748083701405,-0.010439632830202597,0.9919214776122106,5153.2082349478005
194,2005-10-10,0.00023887629323473495,-0.00350473219003641,-0.006096763537190621,0.0037949403537645273,1.0002388762932348,5154.439214229232
195,2005-10-11,0.004045980562070071,-0.006237141192119783,-0.007080034614234517,0.0,1.00404598056207,5175.293975098375
196,2005-10-12,-0.010505861690133966,0.00523465621829397,0.0036638052509658497,0.0,0.989494138309866,5120.923052390208
197,2005-10-13,0.01902025946973222,0.003307433075641798,0.0017690126767653765,0.021880323688662003,1.0190202594697322,5218.324337571203
198,2005-10-14,0.004465321676651037,0.0010000420876397106,-0.006143739848909998,0.008119811360976349,1.004465321676651,5241.625834351555
199,2005-10-17,-0.0035231345667592604,-0.0034054072812505012,-0.0008300751743150365,-0.0023555878550677203,0.9964768654332408,5223.158881188532
200,2005-10-18,-0.011834875958072902,0.003605149281831418,0.005794418669019931,-0.0013270718602434641,0.9881651240419271,5161.34344372036
201,2005-10-19,-0.0009525644960058459,-0.0010001754604262237,0.004002682361691579,-0.00547532329980233,0.9990474355039941,5156.426931204179
202,2005-10-20,-0.002147334379943295,-0.007430647352821432,-0.011934517582427463,-0.003270077716282499,0.9978526656200567,5145.354358377139
203,2005-10-21,-0.00023868939208843284,-0.001110536282366847,-0.0016646424644329813,0.004011557858624399,0.9997613106079115,5144.126216873258
204,2005-10-24,0.00951054486910476,0.004430348113607043,0.0013078535993399452,-0.004458592604909509,1.0095105448691049,5193.04966007117
205,2005-10-25,-0.009749397134291937,0.003610772453355741,0.0007140180501448841,0.005051887628754793,0.9902506028657081,5142.420556597037
206,2005-10-26,-0.009845277530653949,-0.003274312776017584,-0.007543938412209683,-0.003414611600523048,0.9901547224693461,5091.791999038
207,2005-10-27,0.00265081191185262,0.002217505524085937,0.002640921118959903,0.003710283237507806,1.0026508119118527,5105.289381921726
208,2005-10-28,-0.001444463088466709,-0.002824138152905932,-0.002160093547226162,0.004582141368237131,0.9985555369115333,5097.914979853599
209,2005-10-31,0.008160735144999078,-0.0038448649327561773,-0.0016832954976811485,0.005442006216835574,1.008160735144999,5139.517713795907
210,2005-11-01,0.007858525869477925,0.005660853833463777,0.005998582728754834,0.010649821203521237,1.0078585258694779,5179.906746706412
211,2005-11-02,0.0009481525211288282,0.0,0.0005976564292398056,-0.00014508929196626173,1.0009481525211288,5184.818088347514
212,2005-11-03,-0.003798543048028179,0.0015118096420095146,-0.0005976564292398459,-0.000290159049960178,0.9962014569519718,5165.123333642731
213,2005-11-04,-0.008840449481738788,0.002412021881059714,0.0017929538454124466,-0.005678363290114244,0.9911595505182612,5119.461321744712
214,2005-11-07,-0.022571084127301234,0.0005025934833848088,-0.004907875901912056,-0.01648814191642971,0.9774289158726988,5003.909529565148
215,2005-11-08,-0.013591848551569327,-0.00341827575425552,-0.00831338967155035,-0.01751936904291498,0.9864081514484306,4935.897149073544
216,2005-11-09,-0.0007472933027124805,-0.0005033799666937308,0.003985265818522975,-0.001057856273516698,0.9992527066972875,4932.208586191164
217,2005-11-10,-0.0074978058741320165,0.003821276972356561,0.007443045909526802,-0.0012102395783458574,0.9925021941258679,4895.227843681175
218,2005-11-11,-0.013639840701101405,-0.0033178970056626945,-0.0062396589918659595,-0.014641436016680807,0.9863601592988986,4828.4577156977675
219,2005-11-14,-0.006890724914017186,0.006124700273205806,0.0135097959393216,-0.00740137103140227,0.9931092750859828,4795.1861418199305
220,2005-11-15,0.00765262490607549,-0.0008016713417748647,0.0026091268572561496,0.004940679971200923,1.0076526249060755,4831.88190271809
221,2005-11-16,-0.009703709146135348,0.0015020103428179483,0.002130564650216126,-0.006645177906548041,0.9902962908538646,4784.994726105639
222,2005-11-17,-0.009798335223930362,-0.0009017581976633707,-0.0005925606571692706,-0.006844793324691433,0.9902016647760696,4738.109743734517
223,2005-11-18,0.0067148257735660495,-0.0004008360804011807,0.00047446226291304337,0.0017156622184953505,1.006714825773566,4769.92532515973
224,2005-11-21,0.013041694301917605,-9.976944504302068e-05,-0.00390864107035116,0.014849708957312111,1.0130416943019176,4832.133233093438
225,2005-11-22,0.0032975916503704913,0.0026014360516283547,-0.0007129520428648564,0.004901416948387099,1.0032975916503706,4848.067635296366
226,2005-11-23,-0.02175918666581247,-0.002601436051628352,-0.00047528780854675756,-0.02068660097927182,0.9782408133341876,4742.577626651468
227,2005-11-25,0.004647050282882468,-0.0014030700507509089,-0.005957840179054949,0.01301732905447294,1.0046470502828824,4764.61662335299
228,2005-11-28,0.02342289705031483,0.000746520762314871,0.004453952469049784,0.01603723292568286,1.0234228970503148,4876.217748006005
229,2005-11-29,-0.002519370694183438,0.0076309192725816195,0.01281888597725368,0.003780679195962501,0.9974806293058166,4863.932747913223
230,2005-11-30,-0.021934276078762274,-0.0025041529205436603,-0.0012985757721774458,-0.023674497991137966,0.9780657239212377,4757.245904191961
231,2005-12-01,-0.0007743604997166539,-0.0014052786989730273,0.004713012523497914,-0.0026306326194572415,0.9992256395002833,4753.562080876316
232,2005-12-02,-0.0075117232619577095,-0.0034188251070375207,0.00023447587052755116,-0.006218010640908134,0.9924882767380423,4717.854638016237
233,2005-12-05,-0.0015609529096865566,0.0007049275281712259,0.0019963462990443552,0.0010909178187455473,0.9984390470903134,4710.490289091547
234,2005-12-06,-0.00653204851746117,0.0040186522475050375,0.005263277156298187,-0.0014030177433606097,0.9934679514825389,4679.721137982172
